TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"4992565","Magic","Modern Horizons 2","Floodhound (Showcase)","","335","C","Near Mint","0.05","0.01","1.3200","0.0100","1","0","0.7500",""
"5005271","Magic","Modern Horizons 2","Flourishing Strike","","159","C","Near Mint","0.05","0.01","1.3200","0.0100","2","0","0.7500",""
"5004551","Magic","Modern Horizons 2","Fodder Tosser","","226","C","Near Mint","0.02","0.01","1.3200","0.0100","1","0","0.7500",""
"4999661","Magic","Modern Horizons 2","Foul Watcher","","43","C","Near Mint","0.06","0.01","1.3200","0.0100","2","0","0.7500",""
"4955179","Magic","Modern Horizons 2","Fractured Sanity","","44","R","Near Mint","2.23","2.46","2.9600","1.4600","0","0","0.7700",""
"4998455","Magic","Modern Horizons 2","Fury (Borderless)","","313","M","Near Mint Foil","7.49","7.39","7.3900","7.3900","0","0","6.7800",""
"7927529","Magic","Modern Horizons 2","Fury (Retro Frame)","","10","M","Near Mint","3.76","4.74","4.2000","2.8900","0","0","4.3400",""
"7927534","Magic","Modern Horizons 2","Fury (Retro Frame)","","10","M","Near Mint Foil","6.24","6.56","6.1600","4.8500","0","0","4.6000",""
"4999771","Magic","Modern Horizons 2","Gargadon","","128","C","Near Mint","0.04","0.01","1.3200","0.0100","1","0","0.7500",""
"4998564","Magic","Modern Horizons 2","Glimmer Bairn","","163","C","Near Mint","0.02","0.02","1.3200","0.0100","1","0","0.7500",""
"5002441","Magic","Modern Horizons 2","Goblin Anarchomancer","","200","C","Near Mint","0.49","0.52","1.7200","0.4100","0","0","0.3300",""
"4963406","Magic","Modern Horizons 2","Goldmire Bridge","","247","C","Near Mint","0.20","0.20","1.4600","0.1500","2","0","0.8400",""
"4980625","Magic","Modern Horizons 2","Gorilla Shaman","","280","U","Near Mint","0.24","0.20","1.5200","0.2100","0","0","0.2500",""
"5000541","Magic","Modern Horizons 2","Gouged Zealot","","131","C","Near Mint","0.04","0.01","1.3200","0.0100","1","0","0.7500",""
"4951899","Magic","Modern Horizons 2","Grief","","87","M","Near Mint","1.38","1.75","2.1100","0.8000","0","0","21.6100",""
"7928729","Magic","Modern Horizons 2","Grief (Retro Frame)","","7","M","Near Mint","2.30","2.08","3.1200","1.8100","1","0","2.5900",""
"4989475","Magic","Modern Horizons 2","Hard Evidence","","46","C","Near Mint","0.06","0.02","1.3200","0.0100","1","0","0.7500",""
"7928385","Magic","Modern Horizons 2","Hard Evidence (Retro Frame)","","5","C","Near Mint","0.06","0.05","1.3200","0.0100","2","0","0.7500",""
"7928394","Magic","Modern Horizons 2","Hard Evidence (Retro Frame)","","5","C","Near Mint Foil","0.10","0.05","1.3200","0.0100","2","0","0.7500",""
"4971146","Magic","Modern Horizons 2","Harmonic Prodigy","","132","R","Near Mint","12.36","18.60","12.3500","11.1000","0","0","1.5100",""
"5001201","Magic","Modern Horizons 2","Hell Mongrel","","88","C","Near Mint","0.05","0.01","1.3200","0.0100","1","0","0.7500",""
"4975701","Magic","Modern Horizons 2","Herd Baloth","","165","U","Near Mint Foil","0.63","","1.8000","0.4900","0","0","0.8300",""
"4987883","Magic","Modern Horizons 2","Inevitable Betrayal","","47","R","Near Mint","0.50","0.50","1.7600","0.4500","0","0","0.5700",""
"4980955","Magic","Modern Horizons 2","Kaldra Compleat","","227","M","Near Mint","7.36","8.57","7.9800","6.9900","0","0","5.8200",""
"4964396","Magic","Modern Horizons 2","Kitchen Imp (Showcase)","","343","C","Near Mint","0.11","0.06","1.3200","0.0100","1","0","0.7500",""
"5002001","Magic","Modern Horizons 2","Knighted Myr","","17","C","Near Mint","0.08","","1.3200","0.0100","1","0","0.7500",""
"4995365","Magic","Modern Horizons 2","Lazotep Chancellor (Showcase)","","369","U","Near Mint","0.08","0.02","1.3400","0.0300","0","0","0.3000",""
"5000871","Magic","Modern Horizons 2","Lightning Spear","","134","C","Near Mint","0.05","0.01","1.3200","0.0100","2","0","0.7500",""
"5000761","Magic","Modern Horizons 2","Loathsome Curator","","91","C","Near Mint","0.04","0.01","1.3200","0.0100","1","0","0.7500",""
"4984072","Magic","Modern Horizons 2","Lose Focus","","49","C","Near Mint","0.10","0.07","1.3700","0.0600","1","0","0.7500",""
"4954959","Magic","Modern Horizons 2","Lucid Dreams","","50","U","Near Mint","0.04","0.01","1.3200","0.0100","1","0","0.7500",""
"4997725","Magic","Modern Horizons 2","Magus of the Bridge (Showcase)","","344","R","Near Mint","0.11","","1.3200","0.0100","2","0","0.7500",""
"5003781","Magic","Modern Horizons 2","Marble Gargoyle","","21","C","Near Mint","0.03","0.01","1.3200","0.0100","1","0","0.7500",""
"4947527","Magic","Modern Horizons 2","Marsh Flats (Retro Frame)","","437","R","Near Mint","27.02","24.99","25.9800","24.9900","0","0","13.3900",""
"4953309","Magic","Modern Horizons 2","Marsh Flats (Retro Frame) (Foil Etched)","","437","R","Near Mint Foil","24.47","27.55","25.1400","25.1400","0","0","11.7100",""
"4979635","Magic","Modern Horizons 2","Master of Death","","205","R","Near Mint","0.14","0.11","1.4100","0.1000","1","0","0.7600",""
"4963736","Magic","Modern Horizons 2","Mistvault Bridge","","249","C","Near Mint","0.35","0.35","1.6200","0.3100","0","0","0.2500",""
"4943322","Magic","Modern Horizons 2","Misty Rainforest (Extended Art)","","477","R","Near Mint","25.64","27.97","25.6400","25.6400","0","0","23.6400",""
"5001311","Magic","Modern Horizons 2","Mount Velus Manticore","","136","C","Near Mint","0.04","0.01","1.3200","0.0100","1","0","0.7500",""
"4996225","Magic","Modern Horizons 2","Necrogoyf (Extended Art)","","451","R","Near Mint","0.31","0.20","1.5300","0.2200","0","0","0.2500",""
"5000651","Magic","Modern Horizons 2","Nested Shambler","","95","C","Near Mint","0.11","","1.3600","0.0500","1","0","0.7500",""
"4984842","Magic","Modern Horizons 2","Nettlecyst","","231","R","Near Mint","1.72","2.52","2.3600","1.0500","0","0","0.7800",""
"4979415","Magic","Modern Horizons 2","Nevinyrral's Disk","","298","R","Near Mint","0.38","","1.6100","0.3000","0","0","0.2500",""
"5004001","Magic","Modern Horizons 2","Nykthos Paragon","","22","R","Near Mint","0.58","0.52","1.8000","0.4900","0","0","0.2500",""
"4998680","Magic","Modern Horizons 2","Ornithopter of Paradise","","232","C","Near Mint","0.41","","1.5800","0.2700","0","0","0.5100",""
"5006221","Magic","Modern Horizons 2","Ornithopter of Paradise (Retro Frame)","","430","C","Near Mint","0.36","0.35","1.4300","0.1200","0","0","0.2500",""
"5006331","Magic","Modern Horizons 2","Ornithopter of Paradise (Retro Frame) (Foil Etched)","","430","C","Near Mint Foil","2.15","2.82","2.8800","1.5700","0","0","1.3000",""
"4999991","Magic","Modern Horizons 2","Parcel Myr","","54","C","Near Mint","0.07","","1.3200","0.0100","2","0","0.7500",""
"5005381","Magic","Modern Horizons 2","Patchwork Gnomes","","299","U","Near Mint","0.05","0.02","1.3200","0.0100","1","0","0.7500",""
"4982917","Magic","Modern Horizons 2","Persist (Retro Frame)","","400","R","Near Mint Foil","3.91","2.89","4.1500","2.8400","0","0","1.9400",""
"5003891","Magic","Modern Horizons 2","Piercing Rays","","24","C","Near Mint","0.02","0.01","1.3200","0.0100","1","0","0.7500",""
"4990410","Magic","Modern Horizons 2","Power Depot","","251","U","Near Mint","0.49","0.41","1.5600","0.2500","0","0","0.2500",""
"4953534","Magic","Modern Horizons 2","Prismatic Ending","","25","U","Near Mint","0.27","0.25","1.4700","0.1600","0","0","0.3000",""
"4987332","Magic","Modern Horizons 2","Radiant Epicure","","98","U","Near Mint","0.03","0.01","1.3200","0.0100","1","0","0.7500",""
"7927319","Magic","Modern Horizons 2","Ragavan, Nimble Pilferer (Retro Frame)","","11","M","Near Mint","32.46","33.00","30.2200","29.0000","0","0","19.5100",""
"7927324","Magic","Modern Horizons 2","Ragavan, Nimble Pilferer (Retro Frame)","","11","M","Near Mint Foil","41.22","45.00","43.0300","41.2800","0","0","38.0100",""
"4996995","Magic","Modern Horizons 2","Rakdos Headliner (Showcase)","","374","U","Near Mint","0.04","0.02","1.3200","0.0100","1","0","0.7500",""
"4963846","Magic","Modern Horizons 2","Razortide Bridge","","252","C","Near Mint","0.28","","1.5100","0.2000","0","0","0.2500",""
"5000211","Magic","Modern Horizons 2","Recalibrate","","57","C","Near Mint","0.02","","1.3200","0.0100","1","0","0.7500",""
"5005021","Magic","Modern Horizons 2","Resurgent Belief (Retro Frame) (Foil Etched)","","385","R","Near Mint Foil","0.60","1.00","1.8400","0.5300","1","0","1.2300",""
"4957319","Magic","Modern Horizons 2","Rise and Shine","","58","R","Near Mint","0.23","0.19","1.5000","0.1900","1","0","0.8100",""
"4963186","Magic","Modern Horizons 2","Rustvale Bridge","","253","C","Near Mint","0.24","0.24","1.5100","0.2000","0","0","0.2500",""
"4963191","Magic","Modern Horizons 2","Rustvale Bridge","","253","C","Near Mint Foil","0.33","0.30","1.5600","0.2500","1","0","0.9300",""
"4977925","Magic","Modern Horizons 2","Sanctum Weaver","","171","R","Near Mint","4.84","4.93","5.0000","5.0000","0","0","1.8500",""
"4962041","Magic","Modern Horizons 2","Scurry Oak","","172","U","Near Mint","0.85","0.89","2.0400","0.7300","0","0","0.7000",""
"4983902","Magic","Modern Horizons 2","Shattered Ego","","62","C","Near Mint","0.04","0.01","1.3200","0.0100","1","0","0.7500",""
"4963076","Magic","Modern Horizons 2","Silverbluff Bridge","","255","C","Near Mint","0.35","0.32","1.5600","0.2500","0","0","0.2500",""
"4963626","Magic","Modern Horizons 2","Slagwoods Bridge","","256","C","Near Mint","0.20","0.19","1.4500","0.1400","1","0","0.8200",""
"5004331","Magic","Modern Horizons 2","Smell Fear","","173","C","Near Mint","0.14","","1.4400","0.1300","1","0","0.7800",""
"5005161","Magic","Modern Horizons 2","Sojourner's Companion","","235","C","Near Mint","0.15","0.11","1.4000","0.0900","0","0","0.2500",""
"4978645","Magic","Modern Horizons 2","Solitary Confinement","","265","R","Near Mint","0.30","","1.5800","0.2700","1","0","0.9700",""
"7928909","Magic","Modern Horizons 2","Solitude (Retro Frame)","","3","M","Near Mint","19.33","19.33","18.2500","18.2500","0","0","48.4400",""
"7928914","Magic","Modern Horizons 2","Solitude (Retro Frame)","","3","M","Near Mint Foil","22.18","21.76","22.7500","22.7500","0","0","83.1000",""
"4953899","Magic","Modern Horizons 2","Squirrel Sanctuary","","174","U","Near Mint","0.23","0.22","1.4600","0.1500","0","0","0.2500",""
"4994275","Magic","Modern Horizons 2","Steelfin Whale","","65","C","Near Mint","0.08","0.01","1.3200","0.0100","1","0","0.7500",""
"4979855","Magic","Modern Horizons 2","Sterling Grove","","293","R","Near Mint","4.28","5.67","4.3000","2.9900","0","0","3.0700",""
"4979860","Magic","Modern Horizons 2","Sterling Grove","","293","R","Near Mint Foil","6.31","19.67","6.2300","6.2300","0","0","4.4900",""
"7928959","Magic","Modern Horizons 2","Strike It Rich (Retro Frame)","","12","U","Near Mint","1.04","1.26","2.0300","0.7200","2","0","1.5500",""
"7928964","Magic","Modern Horizons 2","Strike It Rich (Retro Frame)","","12","U","Near Mint Foil","0.94","0.96","2.0200","0.7100","0","0","0.7600",""
"7928779","Magic","Modern Horizons 2","Subtlety (Retro Frame)","","6","M","Near Mint","5.52","6.99","6.6700","5.3600","0","0","4.9900",""
"4983402","Magic","Modern Horizons 2","Sudden Edict","","100","U","Near Mint","0.14","0.11","1.4000","0.0900","0","0","0.2500",""
"4962401","Magic","Modern Horizons 2","Sweep the Skies","","70","U","Near Mint","0.07","0.01","1.3200","0.0100","0","0","0.2500",""
"4961931","Magic","Modern Horizons 2","Sylvan Anthem (Showcase)","","357","R","Near Mint","0.81","","2.0200","0.7100","0","0","0.5600",""
"4994665","Magic","Modern Horizons 2","Sythis, Harvest's Hand","","214","R","Near Mint","2.87","3.32","3.4600","2.1500","0","0","1.2100",""
"4963956","Magic","Modern Horizons 2","Tanglepool Bridge","","257","C","Near Mint","0.14","0.14","1.4100","0.1000","0","0","0.3000",""
"4963961","Magic","Modern Horizons 2","Tanglepool Bridge","","257","C","Near Mint Foil","0.29","0.19","1.4100","0.1000","1","0","0.8400",""
"4998790","Magic","Modern Horizons 2","Tavern Scoundrel","","144","C","Near Mint","0.10","0.08","1.3700","0.0600","1","0","0.7500",""
"4965231","Magic","Modern Horizons 2","The Underworld Cookbook","","240","U","Near Mint Foil","0.45","0.43","1.5600","0.2500","1","0","1.0100",""
"4963296","Magic","Modern Horizons 2","Thornglint Bridge","","258","C","Near Mint","0.16","0.14","1.4100","0.1000","1","0","0.7800",""
"4963301","Magic","Modern Horizons 2","Thornglint Bridge","","258","C","Near Mint Foil","0.31","0.25","1.4600","0.1500","1","0","0.8900",""
"4985392","Magic","Modern Horizons 2","Tireless Provisioner","","180","U","Near Mint","1.50","1.38","2.5100","1.2000","0","0","1.6800",""
"7928209","Magic","Modern Horizons 2","Tireless Provisioner (Retro Frame)","","15","U","Near Mint","1.48","1.71","2.3100","1.0000","0","0","0.7700",""
"7928214","Magic","Modern Horizons 2","Tireless Provisioner (Retro Frame)","","15","U","Near Mint Foil","1.65","1.77","2.7400","1.4300","1","0","2.1100",""
"5000981","Magic","Modern Horizons 2","Tizerus Charger","","101","C","Near Mint","0.03","0.01","1.3200","0.0100","1","0","0.7500",""
"4968851","Magic","Modern Horizons 2","Tormod's Cryptkeeper","","239","C","Near Mint","0.07","0.03","1.3200","0.0100","2","0","0.7500",""
"4974896","Magic","Modern Horizons 2","Tourach, Dread Cantor","","102","M","Near Mint","0.57","0.57","1.8500","0.5400","1","0","1.1400",""
"5000101","Magic","Modern Horizons 2","Tragic Fall","","104","C","Near Mint","0.03","0.01","1.3200","0.0100","2","0","0.7500",""
"7928599","Magic","Modern Horizons 2","Unholy Heat (Retro Frame)","","13","C","Near Mint","0.31","0.30","1.4100","0.1000","4","0","0.8600",""
"7928604","Magic","Modern Horizons 2","Unholy Heat (Retro Frame)","","13","C","Near Mint Foil","0.28","0.18","1.4100","0.0100","4","0","0.8400",""
"4972196","Magic","Modern Horizons 2","Upheaval","","270","R","Near Mint","0.25","0.15","1.3800","0.0700","1","0","0.8100",""
"4976091","Magic","Modern Horizons 2","Urban Daggertooth","","181","C","Near Mint","0.10","0.07","1.3600","0.0500","1","0","0.7500",""
"4947092","Magic","Modern Horizons 2","Urza's Saga (Showcase)","","380","R","Near Mint Foil","65.20","73.12","72.9900","72.0000","0","0","59.9800",""
"5001641","Magic","Modern Horizons 2","Viashino Lashclaw","","146","C","Near Mint","0.02","0.01","1.3200","0.0100","1","0","0.7500",""
"4995255","Magic","Modern Horizons 2","Vindicate","","294","R","Near Mint","0.94","0.90","2.0200","0.5200","1","0","1.5500",""
"4957789","Magic","Modern Horizons 2","Void Mirror (Retro Frame)","","435","R","Near Mint Foil","0.42","0.39","1.6100","0.3000","0","0","0.5600",""
"5003341","Magic","Modern Horizons 2","Wavesifter","","217","C","Near Mint","0.03","0.02","1.3200","0.0100","1","0","0.7500",""
"4971696","Magic","Modern Horizons 2","World-Weary","","109","C","Near Mint","0.03","0.01","1.3200","0.0100","1","0","0.7500",""
"7950395","Magic","Modern Horizons 3","Abstruse Appropriation (Borderless)","","342","R","Near Mint","0.47","0.49","1.7500","0.4400","2","0","1.0400",""
"7950400","Magic","Modern Horizons 3","Abstruse Appropriation (Borderless)","","342","R","Near Mint Foil","1.42","1.40","2.5600","1.2500","0","0","2.0600",""
"7950295","Magic","Modern Horizons 3","Aether Revolt (Extended Art)","","456","R","Near Mint","0.31","0.13","1.4300","0.1200","2","0","0.9100",""
"7948550","Magic","Modern Horizons 3","Ajani Fells the Godsire","","19","U","Near Mint Foil","0.10","0.01","1.3200","0.0100","1","0","0.7500",""
"7791052","Magic","Modern Horizons 3","Ajani, Nacatl Pariah (Borderless)","","442","M","Near Mint","14.15","16.90","13.7200","13.7200","0","0","26.4100",""
"7940852","Magic","Modern Horizons 3","Amped Raptor","","114","U","Near Mint Foil","0.26","0.12","1.4600","0.1500","2","0","0.8400",""
"7944603","Magic","Modern Horizons 3","Amphibian Downpour","","51","R","Near Mint Foil","1.46","1.52","2.5600","1.2500","1","0","1.9900",""
"7944678","Magic","Modern Horizons 3","Amphibian Downpour (Extended Art)","","449","R","Near Mint","2.20","2.42","2.9900","1.6800","2","0","2.5100",""
"7944683","Magic","Modern Horizons 3","Amphibian Downpour (Extended Art)","","449","R","Near Mint Foil","4.95","29.86","5.8400","4.5300","1","0","4.5800",""
"7955279","Magic","Modern Horizons 3","Angel of the Ruins","","262","U","Near Mint Foil","0.22","0.20","1.4000","0.0900","2","0","0.8400",""
"7963004","Magic","Modern Horizons 3","Annoyed Altisaur","","284","U","Near Mint Foil","0.17","0.14","1.3600","0.0500","2","0","0.7800",""
"7958584","Magic","Modern Horizons 3","Arcbound Condor","","81","U","Near Mint Foil","0.17","0.06","1.3600","0.0500","2","0","0.7600",""
"7948950","Magic","Modern Horizons 3","Archway of Innovation","","214","R","Near Mint Foil","1.04","0.87","2.1100","0.8000","0","0","1.1300",""
"7951645","Magic","Modern Horizons 3","Archway of Innovation (Borderless)","","350","R","Near Mint","1.34","1.28","2.4800","1.1700","0","0","1.4400",""
"7951650","Magic","Modern Horizons 3","Archway of Innovation (Borderless)","","350","R","Near Mint Foil","2.87","2.82","3.7600","2.4500","0","0","2.9300",""
